2026-05-11 20:54:32 | INFO     | loader               | ======================================================================
2026-08-04 18:24:49 | INFO     | loader               | Loading IDS mapping: C:\Users\sharg\Desktop\github\DriftSentinel\data\raw\diabetes_hospital\IDS_mapping.csv
2026-08-04 18:24:49 | INFO     | loader               | IDS mapping shape: (68, 2)
2026-08-04 18:24:49 | INFO     | loader               | ======================================================================
2026-08-04 18:24:49 | INFO     | loader               | Loader completed successfully
2026-08-04 18:24:49 | INFO     | loader               | ======================================================================
2026-08-04 18:26:17 | INFO     | loader               | ===== RUN 20260804-182616-767803 | pid=22596 | started 2026-08-04 18:26:17 =====
2026-08-04 18:26:17 | INFO     | loader               | ======================================================================
2026-08-04 18:26:17 | INFO     | loader               | DriftSentinel — Data Loader
2026-08-04 18:26:17 | INFO     | loader               | ======================================================================
2026-08-04 18:26:17 | INFO     | loader               | Source : C:\Users\sharg\Desktop\github\DriftSentinel\data\raw\diabetes_hospital\diabetic_data.csv
2026-08-04 18:26:18 | INFO     | loader               | Loaded in 0.273s
2026-08-04 18:26:18 | INFO     | loader               | Shape         : 101,766 rows x 50 columns
2026-08-04 18:26:18 | INFO     | loader               | Memory        : 189.56 MB
2026-08-04 18:26:18 | INFO     | loader               | --------------------------------------------------
2026-08-04 18:26:18 | INFO     | loader               | Dtype summary
2026-08-04 18:26:18 | INFO     | loader               |   object       : 37 columns
2026-08-04 18:26:18 | INFO     | loader               |   int64        : 13 columns
2026-08-04 18:26:18 | INFO     | loader               | --------------------------------------------------
2026-08-04 18:26:18 | INFO     | loader               | Schema check
2026-08-04 18:26:18 | INFO     | loader               | All 29 required columns present — OK
2026-08-04 18:26:18 | INFO     | loader               | Row count 101,766 — OK
2026-08-04 18:26:18 | INFO     | loader               | Column count 50 — OK
2026-08-04 18:26:18 | INFO     | loader               | --------------------------------------------------
2026-08-04 18:26:18 | INFO     | loader               | Sentinel replacement audit (? -> NaN)
2026-08-04 18:26:18 | INFO     | loader               | Columns with NaN : 9
2026-08-04 18:26:18 | INFO     | loader               |   weight                         null=98,569  (96.86%)
2026-08-04 18:26:18 | INFO     | loader               |   max_glu_serum                  null=96,420  (94.75%)
2026-08-04 18:26:18 | INFO     | loader               |   A1Cresult                      null=84,748  (83.28%)
2026-08-04 18:26:18 | INFO     | loader               |   medical_specialty              null=49,949  (49.08%)
2026-08-04 18:26:18 | INFO     | loader               |   payer_code                     null=40,256  (39.56%)
2026-08-04 18:26:18 | INFO     | loader               |   race                           null= 2,273  (2.23%)
2026-08-04 18:26:18 | INFO     | loader               |   diag_3                         null= 1,423  (1.40%)
2026-08-04 18:26:18 | INFO     | loader               |   diag_2                         null=   358  (0.35%)
2026-08-04 18:26:18 | INFO     | loader               |   diag_1                         null=    21  (0.02%)
2026-08-04 18:26:18 | INFO     | loader               | Total null cells : 374,017 / 5,088,300 (7.351%)
2026-08-04 18:26:18 | INFO     | loader               | --------------------------------------------------
2026-08-04 18:26:18 | INFO     | loader               | Duplicate integrity
2026-08-04 18:26:18 | INFO     | loader               | Duplicate encounter_id : 0
2026-08-04 18:26:18 | INFO     | loader               | Unique patient_nbr     : 71,518
2026-08-04 18:26:18 | INFO     | loader               | Multi-visit rows       : 47,021 (46.2%)
2026-08-04 18:26:18 | INFO     | loader               | encounter_id uniqueness — OK
2026-08-04 18:26:18 | INFO     | loader               | --------------------------------------------------
2026-08-04 18:26:18 | INFO     | loader               | Target column: readmitted
2026-08-04 18:26:18 | INFO     | loader               |   NO    : 54,864  (53.91%)
2026-08-04 18:26:18 | INFO     | loader               |   >30   : 35,545  (34.93%)
2026-08-04 18:26:18 | INFO     | loader               |   <30   : 11,357  (11.16%)
2026-08-04 18:26:18 | INFO     | loader               | Target column integrity — OK
2026-08-04 18:26:18 | INFO     | loader               | --------------------------------------------------
2026-08-04 18:26:18 | INFO     | loader               | Loading IDS mapping: C:\Users\sharg\Desktop\github\DriftSentinel\data\raw\diabetes_hospital\IDS_mapping.csv
2026-08-04 18:26:18 | INFO     | loader               | IDS mapping shape: (68, 2)
2026-08-04 18:26:18 | INFO     | loader               | ======================================================================
2026-08-04 18:26:18 | INFO     | loader               | Loader completed successfully
2026-08-04 18:26:18 | INFO     | loader               | ======================================================================
2026-08-04 18:27:52 | INFO     | loader               | ===== RUN 20260804-182750-7cb05f | pid=31812 | started 2026-08-04 18:27:52 =====
2026-08-04 18:27:52 | INFO     | loader               | ======================================================================
2026-08-04 18:27:52 | INFO     | loader               | DriftSentinel — Data Loader
2026-08-04 18:27:52 | INFO     | loader               | ======================================================================
2026-08-04 18:27:52 | INFO     | loader               | Source : C:\Users\sharg\Desktop\github\DriftSentinel\data\raw\diabetes_hospital\diabetic_data.csv
2026-08-04 18:27:52 | INFO     | loader               | Loaded in 0.318s
2026-08-04 18:27:52 | INFO     | loader               | Shape         : 101,766 rows x 50 columns
2026-08-04 18:27:53 | INFO     | loader               | Memory        : 189.56 MB
2026-08-04 18:27:53 | INFO     | loader               | --------------------------------------------------
2026-08-04 18:27:53 | INFO     | loader               | Dtype summary
2026-08-04 18:27:53 | INFO     | loader               |   object       : 37 columns
2026-08-04 18:27:53 | INFO     | loader               |   int64        : 13 columns
2026-08-04 18:27:53 | INFO     | loader               | --------------------------------------------------
2026-08-04 18:27:53 | INFO     | loader               | Schema check
2026-08-04 18:27:53 | INFO     | loader               | All 29 required columns present — OK
2026-08-04 18:27:53 | INFO     | loader               | Row count 101,766 — OK
2026-08-04 18:27:53 | INFO     | loader               | Column count 50 — OK
2026-08-04 18:27:53 | INFO     | loader               | --------------------------------------------------
2026-08-04 18:27:53 | INFO     | loader               | Sentinel replacement audit (? -> NaN)
2026-08-04 18:27:53 | INFO     | loader               | Columns with NaN : 9
2026-08-04 18:27:53 | INFO     | loader               |   weight                         null=98,569  (96.86%)
2026-08-04 18:27:53 | INFO     | loader               |   max_glu_serum                  null=96,420  (94.75%)
2026-08-04 18:27:53 | INFO     | loader               |   A1Cresult                      null=84,748  (83.28%)
2026-08-04 18:27:53 | INFO     | loader               |   medical_specialty              null=49,949  (49.08%)
2026-08-04 18:27:53 | INFO     | loader               |   payer_code                     null=40,256  (39.56%)
2026-08-04 18:27:53 | INFO     | loader               |   race                           null= 2,273  (2.23%)
2026-08-04 18:27:53 | INFO     | loader               |   diag_3                         null= 1,423  (1.40%)
2026-08-04 18:27:53 | INFO     | loader               |   diag_2                         null=   358  (0.35%)
2026-08-04 18:27:53 | INFO     | loader               |   diag_1                         null=    21  (0.02%)
2026-08-04 18:27:53 | INFO     | loader               | Total null cells : 374,017 / 5,088,300 (7.351%)
2026-08-04 18:27:53 | INFO     | loader               | --------------------------------------------------
2026-08-04 18:27:53 | INFO     | loader               | Duplicate integrity
2026-08-04 18:27:53 | INFO     | loader               | Duplicate encounter_id : 0
2026-08-04 18:27:53 | INFO     | loader               | Unique patient_nbr     : 71,518
2026-08-04 18:27:53 | INFO     | loader               | Multi-visit rows       : 47,021 (46.2%)
2026-08-04 18:27:53 | INFO     | loader               | encounter_id uniqueness — OK
2026-08-04 18:27:53 | INFO     | loader               | --------------------------------------------------
2026-08-04 18:27:53 | INFO     | loader               | Target column: readmitted
2026-08-04 18:27:53 | INFO     | loader               |   NO    : 54,864  (53.91%)
2026-08-04 18:27:53 | INFO     | loader               |   >30   : 35,545  (34.93%)
2026-08-04 18:27:53 | INFO     | loader               |   <30   : 11,357  (11.16%)
2026-08-04 18:27:53 | INFO     | loader               | Target column integrity — OK
2026-08-04 18:27:53 | INFO     | loader               | --------------------------------------------------
2026-08-04 18:27:53 | INFO     | loader               | Loading IDS mapping: C:\Users\sharg\Desktop\github\DriftSentinel\data\raw\diabetes_hospital\IDS_mapping.csv
2026-08-04 18:27:53 | INFO     | loader               | IDS mapping shape: (68, 2)
2026-08-04 18:27:53 | INFO     | loader               | ======================================================================
2026-08-04 18:27:53 | INFO     | loader               | Loader completed successfully
2026-08-04 18:27:53 | INFO     | loader               | ======================================================================
2026-08-04 18:30:17 | INFO     | loader               | ===== RUN 20260804-183015-40a5e4 | pid=7752 | started 2026-08-04 18:30:17 =====
2026-08-04 18:30:17 | INFO     | loader               | ======================================================================
2026-08-04 18:30:17 | INFO     | loader               | DriftSentinel — Data Loader
2026-08-04 18:30:17 | INFO     | loader               | ======================================================================
2026-08-04 18:30:17 | INFO     | loader               | Source : C:\Users\sharg\Desktop\github\DriftSentinel\data\raw\diabetes_hospital\diabetic_data.csv
2026-08-04 18:30:17 | INFO     | loader               | Loaded in 0.269s
2026-08-04 18:30:17 | INFO     | loader               | Shape         : 101,766 rows x 50 columns
2026-08-04 18:30:17 | INFO     | loader               | Memory        : 189.56 MB
2026-08-04 18:30:17 | INFO     | loader               | --------------------------------------------------
2026-08-04 18:30:17 | INFO     | loader               | Dtype summary
2026-08-04 18:30:17 | INFO     | loader               |   object       : 37 columns
2026-08-04 18:30:17 | INFO     | loader               |   int64        : 13 columns
2026-08-04 18:30:17 | INFO     | loader               | --------------------------------------------------
2026-08-04 18:30:17 | INFO     | loader               | Schema check
2026-08-04 18:30:17 | INFO     | loader               | All 29 required columns present — OK
2026-08-04 18:30:17 | INFO     | loader               | Row count 101,766 — OK
2026-08-04 18:30:17 | INFO     | loader               | Column count 50 — OK
2026-08-04 18:30:17 | INFO     | loader               | --------------------------------------------------
2026-08-04 18:30:17 | INFO     | loader               | Sentinel replacement audit (? -> NaN)
2026-08-04 18:30:17 | INFO     | loader               | Columns with NaN : 9
2026-08-04 18:30:17 | INFO     | loader               |   weight                         null=98,569  (96.86%)
2026-08-04 18:30:17 | INFO     | loader               |   max_glu_serum                  null=96,420  (94.75%)
2026-08-04 18:30:17 | INFO     | loader               |   A1Cresult                      null=84,748  (83.28%)
2026-08-04 18:30:17 | INFO     | loader               |   medical_specialty              null=49,949  (49.08%)
2026-08-04 18:30:17 | INFO     | loader               |   payer_code                     null=40,256  (39.56%)
2026-08-04 18:30:17 | INFO     | loader               |   race                           null= 2,273  (2.23%)
2026-08-04 18:30:17 | INFO     | loader               |   diag_3                         null= 1,423  (1.40%)
2026-08-04 18:30:17 | INFO     | loader               |   diag_2                         null=   358  (0.35%)
2026-08-04 18:30:17 | INFO     | loader               |   diag_1                         null=    21  (0.02%)
2026-08-04 18:30:17 | INFO     | loader               | Total null cells : 374,017 / 5,088,300 (7.351%)
2026-08-04 18:30:17 | INFO     | loader               | --------------------------------------------------
2026-08-04 18:30:17 | INFO     | loader               | Duplicate integrity
2026-08-04 18:30:17 | INFO     | loader               | Duplicate encounter_id : 0
2026-08-04 18:30:17 | INFO     | loader               | Unique patient_nbr     : 71,518
2026-08-04 18:30:17 | INFO     | loader               | Multi-visit rows       : 47,021 (46.2%)
2026-08-04 18:30:17 | INFO     | loader               | encounter_id uniqueness — OK
2026-08-04 18:30:17 | INFO     | loader               | --------------------------------------------------
2026-08-04 18:30:17 | INFO     | loader               | Target column: readmitted
2026-08-04 18:30:17 | INFO     | loader               |   NO    : 54,864  (53.91%)
2026-08-04 18:30:17 | INFO     | loader               |   >30   : 35,545  (34.93%)
2026-08-04 18:30:17 | INFO     | loader               |   <30   : 11,357  (11.16%)
2026-08-04 18:30:17 | INFO     | loader               | Target column integrity — OK
2026-08-04 18:30:17 | INFO     | loader               | --------------------------------------------------
2026-08-04 18:30:17 | INFO     | loader               | Loading IDS mapping: C:\Users\sharg\Desktop\github\DriftSentinel\data\raw\diabetes_hospital\IDS_mapping.csv
2026-08-04 18:30:17 | INFO     | loader               | IDS mapping shape: (68, 2)
2026-08-04 18:30:17 | INFO     | loader               | ======================================================================
2026-08-04 18:30:17 | INFO     | loader               | Loader completed successfully
2026-08-04 18:30:17 | INFO     | loader               | ======================================================================
2026-08-04 18:33:31 | INFO     | loader               | ===== RUN 20260804-183329-4cf69f | pid=16904 | started 2026-08-04 18:33:31 =====
2026-08-04 18:33:31 | INFO     | loader               | ======================================================================
2026-08-04 18:33:31 | INFO     | loader               | DriftSentinel — Data Loader
2026-08-04 18:33:31 | INFO     | loader               | ======================================================================
2026-08-04 18:33:31 | INFO     | loader               | Source : C:\Users\sharg\Desktop\github\DriftSentinel\data\raw\diabetes_hospital\diabetic_data.csv
2026-08-04 18:33:31 | INFO     | loader               | Loaded in 0.267s
2026-08-04 18:33:31 | INFO     | loader               | Shape         : 101,766 rows x 50 columns
2026-08-04 18:33:31 | INFO     | loader               | Memory        : 189.56 MB
2026-08-04 18:33:31 | INFO     | loader               | --------------------------------------------------
2026-08-04 18:33:31 | INFO     | loader               | Dtype summary
2026-08-04 18:33:31 | INFO     | loader               |   object       : 37 columns
2026-08-04 18:33:31 | INFO     | loader               |   int64        : 13 columns
2026-08-04 18:33:31 | INFO     | loader               | --------------------------------------------------
2026-08-04 18:33:31 | INFO     | loader               | Schema check
2026-08-04 18:33:31 | INFO     | loader               | All 29 required columns present — OK
2026-08-04 18:33:31 | INFO     | loader               | Row count 101,766 — OK
2026-08-04 18:33:31 | INFO     | loader               | Column count 50 — OK
2026-08-04 18:33:31 | INFO     | loader               | --------------------------------------------------
2026-08-04 18:33:31 | INFO     | loader               | Sentinel replacement audit (? -> NaN)
2026-08-04 18:33:31 | INFO     | loader               | Columns with NaN : 9
2026-08-04 18:33:31 | INFO     | loader               |   weight                         null=98,569  (96.86%)
2026-08-04 18:33:31 | INFO     | loader               |   max_glu_serum                  null=96,420  (94.75%)
2026-08-04 18:33:31 | INFO     | loader               |   A1Cresult                      null=84,748  (83.28%)
2026-08-04 18:33:31 | INFO     | loader               |   medical_specialty              null=49,949  (49.08%)
2026-08-04 18:33:31 | INFO     | loader               |   payer_code                     null=40,256  (39.56%)
2026-08-04 18:33:31 | INFO     | loader               |   race                           null= 2,273  (2.23%)
2026-08-04 18:33:31 | INFO     | loader               |   diag_3                         null= 1,423  (1.40%)
2026-08-04 18:33:31 | INFO     | loader               |   diag_2                         null=   358  (0.35%)
2026-08-04 18:33:31 | INFO     | loader               |   diag_1                         null=    21  (0.02%)
2026-08-04 18:33:31 | INFO     | loader               | Total null cells : 374,017 / 5,088,300 (7.351%)
2026-08-04 18:33:31 | INFO     | loader               | --------------------------------------------------
2026-08-04 18:33:31 | INFO     | loader               | Duplicate integrity
2026-08-04 18:33:31 | INFO     | loader               | Duplicate encounter_id : 0
2026-08-04 18:33:31 | INFO     | loader               | Unique patient_nbr     : 71,518
2026-08-04 18:33:31 | INFO     | loader               | Multi-visit rows       : 47,021 (46.2%)
2026-08-04 18:33:31 | INFO     | loader               | encounter_id uniqueness — OK
2026-08-04 18:33:31 | INFO     | loader               | --------------------------------------------------
2026-08-04 18:33:31 | INFO     | loader               | Target column: readmitted
2026-08-04 18:33:31 | INFO     | loader               |   NO    : 54,864  (53.91%)
2026-08-04 18:33:31 | INFO     | loader               |   >30   : 35,545  (34.93%)
2026-08-04 18:33:31 | INFO     | loader               |   <30   : 11,357  (11.16%)
2026-08-04 18:33:31 | INFO     | loader               | Target column integrity — OK
2026-08-04 18:33:31 | INFO     | loader               | --------------------------------------------------
2026-08-04 18:33:31 | INFO     | loader               | Loading IDS mapping: C:\Users\sharg\Desktop\github\DriftSentinel\data\raw\diabetes_hospital\IDS_mapping.csv
2026-08-04 18:33:31 | INFO     | loader               | IDS mapping shape: (68, 2)
2026-08-04 18:33:32 | INFO     | loader               | ======================================================================
2026-08-04 18:33:32 | INFO     | loader               | Loader completed successfully
2026-08-04 18:33:32 | INFO     | loader               | ======================================================================
2026-08-04 18:37:21 | INFO     | loader               | ===== RUN 20260804-183719-0dc347 | pid=22080 | started 2026-08-04 18:37:21 =====
2026-08-04 18:37:21 | INFO     | loader               | ======================================================================
2026-08-04 18:37:21 | INFO     | loader               | DriftSentinel — Data Loader
2026-08-04 18:37:21 | INFO     | loader               | ======================================================================
2026-08-04 18:37:21 | INFO     | loader               | Source : C:\Users\sharg\Desktop\github\DriftSentinel\data\raw\diabetes_hospital\diabetic_data.csv
2026-08-04 18:37:21 | INFO     | loader               | Loaded in 0.272s
2026-08-04 18:37:21 | INFO     | loader               | Shape         : 101,766 rows x 50 columns
2026-08-04 18:37:21 | INFO     | loader               | Memory        : 189.56 MB
2026-08-04 18:37:21 | INFO     | loader               | --------------------------------------------------
2026-08-04 18:37:21 | INFO     | loader               | Dtype summary
2026-08-04 18:37:21 | INFO     | loader               |   object       : 37 columns
2026-08-04 18:37:21 | INFO     | loader               |   int64        : 13 columns
2026-08-04 18:37:21 | INFO     | loader               | --------------------------------------------------
2026-08-04 18:37:21 | INFO     | loader               | Schema check
2026-08-04 18:37:21 | INFO     | loader               | All 29 required columns present — OK
2026-08-04 18:37:21 | INFO     | loader               | Row count 101,766 — OK
2026-08-04 18:37:21 | INFO     | loader               | Column count 50 — OK
2026-08-04 18:37:21 | INFO     | loader               | --------------------------------------------------
2026-08-04 18:37:21 | INFO     | loader               | Sentinel replacement audit (? -> NaN)
2026-08-04 18:37:21 | INFO     | loader               | Columns with NaN : 9
2026-08-04 18:37:21 | INFO     | loader               |   weight                         null=98,569  (96.86%)
2026-08-04 18:37:21 | INFO     | loader               |   max_glu_serum                  null=96,420  (94.75%)
2026-08-04 18:37:21 | INFO     | loader               |   A1Cresult                      null=84,748  (83.28%)
2026-08-04 18:37:21 | INFO     | loader               |   medical_specialty              null=49,949  (49.08%)
2026-08-04 18:37:21 | INFO     | loader               |   payer_code                     null=40,256  (39.56%)
2026-08-04 18:37:21 | INFO     | loader               |   race                           null= 2,273  (2.23%)
2026-08-04 18:37:21 | INFO     | loader               |   diag_3                         null= 1,423  (1.40%)
2026-08-04 18:37:21 | INFO     | loader               |   diag_2                         null=   358  (0.35%)
2026-08-04 18:37:21 | INFO     | loader               |   diag_1                         null=    21  (0.02%)
2026-08-04 18:37:21 | INFO     | loader               | Total null cells : 374,017 / 5,088,300 (7.351%)
2026-08-04 18:37:21 | INFO     | loader               | --------------------------------------------------
2026-08-04 18:37:21 | INFO     | loader               | Duplicate integrity
2026-08-04 18:37:21 | INFO     | loader               | Duplicate encounter_id : 0
2026-08-04 18:37:21 | INFO     | loader               | Unique patient_nbr     : 71,518
2026-08-04 18:37:21 | INFO     | loader               | Multi-visit rows       : 47,021 (46.2%)
2026-08-04 18:37:21 | INFO     | loader               | encounter_id uniqueness — OK
2026-08-04 18:37:21 | INFO     | loader               | --------------------------------------------------
2026-08-04 18:37:21 | INFO     | loader               | Target column: readmitted
2026-08-04 18:37:21 | INFO     | loader               |   NO    : 54,864  (53.91%)
2026-08-04 18:37:21 | INFO     | loader               |   >30   : 35,545  (34.93%)
2026-08-04 18:37:21 | INFO     | loader               |   <30   : 11,357  (11.16%)
2026-08-04 18:37:21 | INFO     | loader               | Target column integrity — OK
2026-08-04 18:37:21 | INFO     | loader               | --------------------------------------------------
2026-08-04 18:37:21 | INFO     | loader               | Loading IDS mapping: C:\Users\sharg\Desktop\github\DriftSentinel\data\raw\diabetes_hospital\IDS_mapping.csv
2026-08-04 18:37:21 | INFO     | loader               | IDS mapping shape: (68, 2)
2026-08-04 18:37:22 | INFO     | loader               | ======================================================================
2026-08-04 18:37:22 | INFO     | loader               | Loader completed successfully
2026-08-04 18:37:22 | INFO     | loader               | ======================================================================
2026-08-04 18:40:33 | INFO     | loader               | ===== RUN 20260804-184031-3b38c4 | pid=31168 | started 2026-08-04 18:40:33 =====
2026-08-04 18:40:33 | INFO     | loader               | ======================================================================
2026-08-04 18:40:33 | INFO     | loader               | DriftSentinel — Data Loader
2026-08-04 18:40:33 | INFO     | loader               | ======================================================================
2026-08-04 18:40:33 | INFO     | loader               | Source : C:\Users\sharg\Desktop\github\DriftSentinel\data\raw\diabetes_hospital\diabetic_data.csv
2026-08-04 18:40:33 | INFO     | loader               | Loaded in 0.270s
2026-08-04 18:40:33 | INFO     | loader               | Shape         : 101,766 rows x 50 columns
2026-08-04 18:40:33 | INFO     | loader               | Memory        : 189.56 MB
2026-08-04 18:40:33 | INFO     | loader               | --------------------------------------------------
2026-08-04 18:40:33 | INFO     | loader               | Dtype summary
2026-08-04 18:40:33 | INFO     | loader               |   object       : 37 columns
2026-08-04 18:40:33 | INFO     | loader               |   int64        : 13 columns
2026-08-04 18:40:33 | INFO     | loader               | --------------------------------------------------
2026-08-04 18:40:33 | INFO     | loader               | Schema check
2026-08-04 18:40:33 | INFO     | loader               | All 29 required columns present — OK
2026-08-04 18:40:33 | INFO     | loader               | Row count 101,766 — OK
2026-08-04 18:40:33 | INFO     | loader               | Column count 50 — OK
2026-08-04 18:40:33 | INFO     | loader               | --------------------------------------------------
2026-08-04 18:40:33 | INFO     | loader               | Sentinel replacement audit (? -> NaN)
2026-08-04 18:40:33 | INFO     | loader               | Columns with NaN : 9
2026-08-04 18:40:33 | INFO     | loader               |   weight                         null=98,569  (96.86%)
2026-08-04 18:40:33 | INFO     | loader               |   max_glu_serum                  null=96,420  (94.75%)
2026-08-04 18:40:33 | INFO     | loader               |   A1Cresult                      null=84,748  (83.28%)
2026-08-04 18:40:33 | INFO     | loader               |   medical_specialty              null=49,949  (49.08%)
2026-08-04 18:40:33 | INFO     | loader               |   payer_code                     null=40,256  (39.56%)
2026-08-04 18:40:33 | INFO     | loader               |   race                           null= 2,273  (2.23%)
2026-08-04 18:40:33 | INFO     | loader               |   diag_3                         null= 1,423  (1.40%)
2026-08-04 18:40:33 | INFO     | loader               |   diag_2                         null=   358  (0.35%)
2026-08-04 18:40:33 | INFO     | loader               |   diag_1                         null=    21  (0.02%)
2026-08-04 18:40:33 | INFO     | loader               | Total null cells : 374,017 / 5,088,300 (7.351%)
2026-08-04 18:40:33 | INFO     | loader               | --------------------------------------------------
2026-08-04 18:40:33 | INFO     | loader               | Duplicate integrity
2026-08-04 18:40:33 | INFO     | loader               | Duplicate encounter_id : 0
2026-08-04 18:40:33 | INFO     | loader               | Unique patient_nbr     : 71,518
2026-08-04 18:40:33 | INFO     | loader               | Multi-visit rows       : 47,021 (46.2%)
2026-08-04 18:40:33 | INFO     | loader               | encounter_id uniqueness — OK
2026-08-04 18:40:33 | INFO     | loader               | --------------------------------------------------
2026-08-04 18:40:33 | INFO     | loader               | Target column: readmitted
2026-08-04 18:40:33 | INFO     | loader               |   NO    : 54,864  (53.91%)
2026-08-04 18:40:33 | INFO     | loader               |   >30   : 35,545  (34.93%)
2026-08-04 18:40:33 | INFO     | loader               |   <30   : 11,357  (11.16%)
2026-08-04 18:40:33 | INFO     | loader               | Target column integrity — OK
2026-08-04 18:40:33 | INFO     | loader               | --------------------------------------------------
2026-08-04 18:40:33 | INFO     | loader               | Loading IDS mapping: C:\Users\sharg\Desktop\github\DriftSentinel\data\raw\diabetes_hospital\IDS_mapping.csv
2026-08-04 18:40:33 | INFO     | loader               | IDS mapping shape: (68, 2)
2026-08-04 18:40:34 | INFO     | loader               | ======================================================================
2026-08-04 18:40:34 | INFO     | loader               | Loader completed successfully
2026-08-04 18:40:34 | INFO     | loader               | ======================================================================
2026-08-04 19:43:58 | INFO     | loader               | ===== RUN 20260804-194356-ee2c50 | pid=28552 | started 2026-08-04 19:43:58 =====
2026-08-04 19:43:58 | INFO     | loader               | ======================================================================
2026-08-04 19:43:58 | INFO     | loader               | DriftSentinel — Data Loader
2026-08-04 19:43:58 | INFO     | loader               | ======================================================================
2026-08-04 19:43:58 | INFO     | loader               | Source : C:\Users\sharg\Desktop\github\DriftSentinel\data\raw\diabetes_hospital\diabetic_data.csv
2026-08-04 19:43:58 | INFO     | loader               | Loaded in 0.276s
2026-08-04 19:43:58 | INFO     | loader               | Shape         : 101,766 rows x 50 columns
2026-08-04 19:43:58 | INFO     | loader               | Memory        : 189.56 MB
2026-08-04 19:43:58 | INFO     | loader               | --------------------------------------------------
2026-08-04 19:43:58 | INFO     | loader               | Dtype summary
2026-08-04 19:43:58 | INFO     | loader               |   object       : 37 columns
2026-08-04 19:43:58 | INFO     | loader               |   int64        : 13 columns
2026-08-04 19:43:58 | INFO     | loader               | --------------------------------------------------
2026-08-04 19:43:58 | INFO     | loader               | Schema check
2026-08-04 19:43:58 | INFO     | loader               | All 29 required columns present — OK
2026-08-04 19:43:58 | INFO     | loader               | Row count 101,766 — OK
2026-08-04 19:43:58 | INFO     | loader               | Column count 50 — OK
2026-08-04 19:43:58 | INFO     | loader               | --------------------------------------------------
2026-08-04 19:43:58 | INFO     | loader               | Sentinel replacement audit (? -> NaN)
2026-08-04 19:43:58 | INFO     | loader               | Columns with NaN : 9
2026-08-04 19:43:58 | INFO     | loader               |   weight                         null=98,569  (96.86%)
2026-08-04 19:43:58 | INFO     | loader               |   max_glu_serum                  null=96,420  (94.75%)
2026-08-04 19:43:58 | INFO     | loader               |   A1Cresult                      null=84,748  (83.28%)
2026-08-04 19:43:58 | INFO     | loader               |   medical_specialty              null=49,949  (49.08%)
2026-08-04 19:43:58 | INFO     | loader               |   payer_code                     null=40,256  (39.56%)
2026-08-04 19:43:58 | INFO     | loader               |   race                           null= 2,273  (2.23%)
2026-08-04 19:43:58 | INFO     | loader               |   diag_3                         null= 1,423  (1.40%)
2026-08-04 19:43:58 | INFO     | loader               |   diag_2                         null=   358  (0.35%)
2026-08-04 19:43:58 | INFO     | loader               |   diag_1                         null=    21  (0.02%)
2026-08-04 19:43:58 | INFO     | loader               | Total null cells : 374,017 / 5,088,300 (7.351%)
2026-08-04 19:43:58 | INFO     | loader               | --------------------------------------------------
2026-08-04 19:43:58 | INFO     | loader               | Duplicate integrity
2026-08-04 19:43:58 | INFO     | loader               | Duplicate encounter_id : 0
2026-08-04 19:43:58 | INFO     | loader               | Unique patient_nbr     : 71,518
2026-08-04 19:43:58 | INFO     | loader               | Multi-visit rows       : 47,021 (46.2%)
2026-08-04 19:43:58 | INFO     | loader               | encounter_id uniqueness — OK
2026-08-04 19:43:58 | INFO     | loader               | --------------------------------------------------
2026-08-04 19:43:58 | INFO     | loader               | Target column: readmitted
2026-08-04 19:43:58 | INFO     | loader               |   NO    : 54,864  (53.91%)
2026-08-04 19:43:58 | INFO     | loader               |   >30   : 35,545  (34.93%)
2026-08-04 19:43:58 | INFO     | loader               |   <30   : 11,357  (11.16%)
2026-08-04 19:43:58 | INFO     | loader               | Target column integrity — OK
2026-08-04 19:43:58 | INFO     | loader               | --------------------------------------------------
2026-08-04 19:43:58 | INFO     | loader               | Loading IDS mapping: C:\Users\sharg\Desktop\github\DriftSentinel\data\raw\diabetes_hospital\IDS_mapping.csv
2026-08-04 19:43:58 | INFO     | loader               | IDS mapping shape: (68, 2)
2026-08-04 19:43:58 | INFO     | loader               | ======================================================================
2026-08-04 19:43:58 | INFO     | loader               | Loader completed successfully
2026-08-04 19:43:58 | INFO     | loader               | ======================================================================
2026-08-04 20:43:38 | INFO     | loader               | ===== RUN 20260804-204337-c95509 | pid=23936 | started 2026-08-04 20:43:38 =====
2026-08-04 20:43:38 | INFO     | loader               | ======================================================================
2026-08-04 20:43:38 | INFO     | loader               | DriftSentinel — Data Loader
2026-08-04 20:43:38 | INFO     | loader               | ======================================================================
2026-08-04 20:43:38 | INFO     | loader               | Source : C:\Users\sharg\Desktop\github\DriftSentinel\data\raw\diabetes_hospital\diabetic_data.csv
2026-08-04 20:43:39 | INFO     | loader               | Loaded in 0.288s
2026-08-04 20:43:39 | INFO     | loader               | Shape         : 101,766 rows x 50 columns
2026-08-04 20:43:39 | INFO     | loader               | Memory        : 189.56 MB
2026-08-04 20:43:39 | INFO     | loader               | --------------------------------------------------
2026-08-04 20:43:39 | INFO     | loader               | Dtype summary
2026-08-04 20:43:39 | INFO     | loader               |   object       : 37 columns
2026-08-04 20:43:39 | INFO     | loader               |   int64        : 13 columns
2026-08-04 20:43:39 | INFO     | loader               | --------------------------------------------------
2026-08-04 20:43:39 | INFO     | loader               | Schema check
2026-08-04 20:43:39 | INFO     | loader               | All 29 required columns present — OK
